user_id,segment,city,neighborhood,lat,lng
synth_u_93709482,loyal,İzmir,Konak,38.44434507785338,27.096438246487853
synth_u_4ee338e5,explorer,İstanbul,Maltepe,40.94192060283394,29.140292115126332
synth_u_7f7b277f,loyal,İstanbul,Kadıköy,41.00406180151903,29.008937277960285
synth_u_b8d0637b,loyal,Ankara,Çankaya,39.881168973652436,32.87752435215
synth_u_de549329,loyal,İstanbul,Şişli,41.0328889524484,28.96628817833835
synth_u_28b6b2c2,loyal,İstanbul,Beşiktaş,41.021612681146735,28.973657377767086
synth_u_10fa722c,loyal,İstanbul,Şişli,41.041264240156536,28.98093630393961
synth_u_eb33918a,premium,İstanbul,Şişli,41.07707335013872,29.007798146295666
synth_u_4969ed9a,explorer,İstanbul,Bakırköy,40.959165216851275,28.84127853878162
synth_u_75b4a16b,budget,İstanbul,Beşiktaş,41.067214169266705,28.97888341853272
synth_u_ff6f763b,budget,İstanbul,Kadıköy,40.96782715789428,29.059340772104527
synth_u_17532e8a,explorer,İzmir,Konak,38.4404554687917,27.142809142467776
synth_u_b70c2db6,loyal,İstanbul,Kadıköy,41.01186774434616,29.00314440284725
synth_u_cc0cde64,explorer,İzmir,Konak,38.41429620895949,27.13243331378798
synth_u_319f917d,explorer,İstanbul,Üsküdar,41.01174868365846,28.986348586002737
synth_u_7bedf536,budget,İstanbul,Sarıyer,41.148075131595505,29.03680691233642
synth_u_32454fb0,explorer,İstanbul,Maltepe,40.942661673173475,29.128892442106057
synth_u_74e4a998,loyal,İstanbul,Kadıköy,40.97954656573222,28.99776147002023
synth_u_9048a6dd,loyal,İstanbul,Şişli,41.05871063849301,28.998644455638015
synth_u_35b0ba7c,explorer,İstanbul,Şişli,41.052328136477875,28.97860117788814
synth_u_d3392245,budget,İstanbul,Beşiktaş,41.04091124087322,28.989780090092353
synth_u_67f3a5fe,explorer,İstanbul,Kadıköy,41.00142005140792,28.998818935362532
synth_u_0a4a71e7,explorer,İstanbul,Beyoğlu,41.06134354254992,28.983629919776636
synth_u_8cb23aff,healthy,İstanbul,Şişli,41.06052066342292,29.02047938739566
synth_u_52d4d875,budget,İstanbul,Beyoğlu,41.05652993888744,28.975498922542698
synth_u_314f0e45,loyal,İstanbul,Sarıyer,41.14165018884093,29.051913900552037
synth_u_607a13db,loyal,İstanbul,Üsküdar,41.02920124942429,28.988094333584318
synth_u_d493e4d4,loyal,İzmir,Konak,38.44472242585609,27.149981258569618
synth_u_f68c3970,loyal,İstanbul,Kadıköy,41.00069867401904,29.006353745372213
synth_u_c193acab,loyal,İstanbul,Üsküdar,41.01295672912227,29.031571250432894
synth_u_4947e3b1,loyal,İstanbul,Beyoğlu,41.03871374008516,29.002756177344075
synth_u_4eb50a58,loyal,İstanbul,Sarıyer,41.182289223720424,29.055636093525546
synth_u_652b71f4,loyal,İstanbul,Kadıköy,40.97186174700494,29.032468946221847
synth_u_e009efdc,premium,Ankara,Çankaya,39.92636909009509,32.867216883961724
synth_u_ce27513e,loyal,İstanbul,Sarıyer,41.18734788025,29.07393439841687
synth_u_677f44f8,explorer,İstanbul,Beyoğlu,41.04178984605148,28.944054156296797
synth_u_2f16e4cd,explorer,İstanbul,Üsküdar,41.0324736682818,29.008258525060864
synth_u_71dfbd78,healthy,İstanbul,Şişli,41.04511509696845,29.00471703259265
synth_u_6af7dce5,loyal,İstanbul,Kadıköy,41.00795599596245,29.01359630650722
synth_u_ac45f8e9,explorer,İstanbul,Sarıyer,41.176792001466744,29.08072731027699
synth_u_9d56d330,healthy,İzmir,Konak,38.41612489801791,27.151179136215337
synth_u_a498fd02,premium,İstanbul,Üsküdar,41.000499289205564,29.01112416881008
synth_u_98615e5b,premium,İstanbul,Bakırköy,40.997248052462176,28.89478413254384
synth_u_469c69bb,loyal,İstanbul,Kadıköy,41.002128075587265,29.020781184920033
synth_u_294dfc3a,loyal,İstanbul,Kadıköy,40.97419261874765,29.051541887942303
synth_u_0dcb6dff,budget,İstanbul,Şişli,41.08189627401844,29.00176956470147
synth_u_5744dbf2,healthy,İstanbul,Beyoğlu,41.030329312298186,29.00751803150122
synth_u_375d0ca1,explorer,İstanbul,Şişli,41.0643834374839,28.963986987864182
synth_u_57dc923c,explorer,İstanbul,Şişli,41.0411115467307,29.015379886521288
synth_u_3035f1c2,loyal,İstanbul,Kadıköy,40.96525678323772,28.995449462259803
synth_u_3bf4e4bb,budget,İstanbul,Beşiktaş,41.027737896054894,28.98969908710001
synth_u_4fa86bc4,loyal,İstanbul,Şişli,41.03335688418916,29.00719408915275
synth_u_ed1218d8,loyal,Ankara,Çankaya,39.9113660299554,32.869926762381866
synth_u_f02e8aed,explorer,İstanbul,Üsküdar,41.04664621448962,29.03054221881365
synth_u_97acd6f2,explorer,İstanbul,Şişli,41.05262299742005,28.97625443775651
synth_u_5af59f1a,loyal,İstanbul,Beşiktaş,41.043915562071795,29.018258710810883
synth_u_d7f0d50e,loyal,İstanbul,Beyoğlu,41.04467597040682,29.0018001981466
synth_u_8330f7fc,budget,İstanbul,Üsküdar,41.01095280420622,29.028512648865703
synth_u_098e20d0,loyal,İzmir,Konak,38.426799715979165,27.15363995404925
synth_u_ec0f3259,explorer,İzmir,Konak,38.427387376687165,27.10719940289519
synth_u_2ff18c2f,loyal,Ankara,Çankaya,39.91990972014235,32.88410544792808
synth_u_8d8bcb1e,explorer,İstanbul,Beşiktaş,41.02333673019332,28.975389909481343
synth_u_26431fdf,explorer,İstanbul,Beşiktaş,41.03839814519358,29.001392788416847
synth_u_81f66cef,loyal,İzmir,Konak,38.43628187573258,27.117879813382185
synth_u_64ee773d,loyal,İstanbul,Beyoğlu,41.051299840826815,29.00633224630738
synth_u_912ea8b9,loyal,İstanbul,Beşiktaş,41.024961441300626,29.02069606835064
synth_u_bf11eada,loyal,İstanbul,Kadıköy,40.970688872416005,29.010416496889142
synth_u_e1e1151e,healthy,İstanbul,Beşiktaş,41.05251418212378,28.997619962282755
synth_u_07c6b8aa,loyal,İstanbul,Beşiktaş,41.06287741795484,29.00370035781635
synth_u_f81e7245,premium,İstanbul,Üsküdar,41.020741115037175,28.98791518716127
synth_u_b381dcc5,loyal,İstanbul,Üsküdar,41.04671626940541,28.98457889179647
synth_u_ca690e30,budget,İstanbul,Sarıyer,41.16040374161111,29.032321067690727
synth_u_ef5eeec6,budget,İstanbul,Kadıköy,41.0174133974534,29.01643322401861
synth_u_89baff17,explorer,İzmir,Konak,38.39991481904322,27.153702208317586
synth_u_675b86a1,explorer,İstanbul,Beyoğlu,41.042982852554736,28.95404078420583
synth_u_88a60993,explorer,İstanbul,Şişli,41.04359093882892,29.006709386132925
synth_u_22b152a0,loyal,İstanbul,Beyoğlu,41.0501469820057,28.947678478329085
synth_u_4e2bfe79,healthy,İstanbul,Şişli,41.055463537762186,28.985479896776322
synth_u_8065b2fe,premium,İstanbul,Beşiktaş,41.035940616509585,28.974574450011744
synth_u_b3239fe3,healthy,İstanbul,Beyoğlu,41.009841412196266,28.941664834614727
synth_u_77a625e9,loyal,İstanbul,Bakırköy,40.9689864742737,28.845232269192113
synth_u_a22c38b3,budget,İstanbul,Beşiktaş,41.01930200121461,28.976842141829653
synth_u_bf83ef21,healthy,İstanbul,Beyoğlu,41.03720365641448,28.972446359508723
synth_u_cccc698f,loyal,İstanbul,Şişli,41.080996420332134,28.97701013818896
synth_u_8cfadeed,loyal,Ankara,Çankaya,39.920265314423794,32.8289160997431
synth_u_4efabd88,budget,İstanbul,Kadıköy,41.003452790233055,29.0341231128056
synth_u_c2bb42e8,explorer,İstanbul,Bakırköy,40.99319065702951,28.862864055288657
synth_u_7838118d,premium,İstanbul,Beyoğlu,41.01149929522063,29.012649463233366
synth_u_1d97058e,loyal,İstanbul,Sarıyer,41.142380273322864,29.019212041492466
synth_u_f9e390fc,budget,İstanbul,Beyoğlu,41.03451601828798,28.952342612651442
synth_u_f01a31ee,loyal,İstanbul,Kadıköy,40.98652278142848,28.999125237489732
synth_u_6afd6d00,loyal,İstanbul,Üsküdar,41.003087217458365,29.038990277114834
synth_u_63821839,loyal,İstanbul,Üsküdar,41.01095441990109,29.035702205882846
synth_u_acf944da,premium,İstanbul,Beşiktaş,41.02998886030345,29.011058855670438
synth_u_d3850a76,budget,İstanbul,Şişli,41.0409418161422,28.990550916749925
synth_u_544593d5,explorer,İstanbul,Beyoğlu,41.021548933295755,28.94228295458367
synth_u_7febcf2f,explorer,İstanbul,Sarıyer,41.17593632056766,29.021607051343214
synth_u_cc1ee3ae,premium,İstanbul,Kadıköy,41.00288520261874,29.056687194466015
synth_u_1647cb09,explorer,İzmir,Konak,38.40817417182218,27.126235430786142
synth_u_e371e7ab,premium,İstanbul,Sarıyer,41.18584046949928,29.03676280600459
synth_u_4439337d,explorer,İstanbul,Bakırköy,40.95550802542328,28.890286833458713
synth_u_6b932685,explorer,İstanbul,Kadıköy,40.99875668249618,29.015430002684795
synth_u_4b6f122e,explorer,İstanbul,Beşiktaş,41.05539826731559,29.000270972042117
synth_u_884fbcde,loyal,İstanbul,Şişli,41.084289725954044,28.970743431033036
synth_u_40c3cbc7,budget,İstanbul,Beyoğlu,41.03166972008108,29.004870166691816
synth_u_7d030697,explorer,İstanbul,Bakırköy,40.95354304841434,28.90347965393551
synth_u_a0c20bfd,loyal,Ankara,Çankaya,39.90246350543461,32.86765795902299
synth_u_40156ab0,premium,İstanbul,Şişli,41.05165669809876,28.95332231566149
synth_u_748e8d03,explorer,İstanbul,Bakırköy,40.99857636764801,28.87058854096385
synth_u_886a25c6,explorer,İstanbul,Şişli,41.034757963534034,28.97001077531429
synth_u_edef79b9,healthy,İstanbul,Sarıyer,41.16814150875884,29.064293247411356
synth_u_48f1471c,budget,İzmir,Konak,38.42838077611969,27.117544071172663
synth_u_896ff9ed,loyal,İstanbul,Üsküdar,41.01907015714102,29.03153893471355
synth_u_65d1fe7f,healthy,İstanbul,Üsküdar,41.01647711445442,29.039590700565157
synth_u_e1624bea,budget,İstanbul,Üsküdar,40.996302425264105,29.046421411328065
synth_u_4c099e92,loyal,İstanbul,Sarıyer,41.18676841268177,29.01627347869811
synth_u_a01902c7,loyal,İstanbul,Şişli,41.04730849352751,28.987596742056883
synth_u_a2641bd6,budget,İstanbul,Şişli,41.044975675675204,28.9841676199966
synth_u_b9d264d8,budget,İstanbul,Sarıyer,41.16393881729264,29.01942149660295
synth_u_38f4e00e,explorer,İstanbul,Kadıköy,40.9855805221066,28.994459843575036
synth_u_c5e32c13,premium,İstanbul,Kadıköy,40.99643260951685,29.03622660458947
synth_u_20267800,budget,İstanbul,Beyoğlu,41.04425653965194,28.974061799784874
synth_u_34a4cca8,loyal,İstanbul,Kadıköy,40.97582260077818,29.02443877328595
synth_u_953a8b99,loyal,İstanbul,Üsküdar,41.0344112469259,29.005505463738373
synth_u_67c034f9,loyal,İstanbul,Bakırköy,40.96235930312542,28.860441521637007
synth_u_4d235808,budget,İstanbul,Beşiktaş,41.043988383059684,29.023883998338917
synth_u_34828d16,loyal,İstanbul,Beyoğlu,41.05329668431993,28.99457866263329
synth_u_b05b8db4,explorer,İstanbul,Üsküdar,41.00581045408279,29.046123706468016
synth_u_7e3b20f7,budget,İstanbul,Maltepe,40.919174527786865,29.118703694491117
synth_u_b2a0842a,premium,İstanbul,Üsküdar,41.032004960671635,28.988304783447983
synth_u_02785282,loyal,İstanbul,Üsküdar,41.02292689600838,29.048533804033745
synth_u_d2100a9b,premium,İstanbul,Kadıköy,41.01433017734225,29.05196341083004
synth_u_0c606c29,loyal,İstanbul,Maltepe,40.95807197223982,29.144025091025046
synth_u_8572c3fc,premium,İstanbul,Kadıköy,40.98471381509301,29.034900334805517
synth_u_f35b8277,loyal,İstanbul,Şişli,41.08521896001108,29.016915298698457
synth_u_562f2f88,explorer,İzmir,Konak,38.44463198107633,27.12544674066358
synth_u_02da4037,budget,İstanbul,Üsküdar,41.04358847867074,29.01618087287984
synth_u_a9e47979,loyal,İstanbul,Beşiktaş,41.05560100802131,29.013240130745984
synth_u_2b36f274,loyal,İstanbul,Üsküdar,41.011379972728605,29.004215748418048
synth_u_d0e22419,budget,İstanbul,Bakırköy,41.00308537800632,28.848732104616268
synth_u_63e30127,budget,İstanbul,Beşiktaş,41.02201109471803,28.998810048394514
synth_u_084a2902,budget,Ankara,Çankaya,39.91475803413451,32.875077713767176
synth_u_4e4c4e53,budget,İstanbul,Sarıyer,41.18346512320685,29.04843211169148
synth_u_da1106ad,explorer,İstanbul,Kadıköy,40.966832690502464,29.011012771138684
synth_u_cc812b09,loyal,İstanbul,Bakırköy,40.95828802108869,28.84044252260847
synth_u_b47e1d43,loyal,İstanbul,Beyoğlu,41.02826121282949,28.9738028572508
synth_u_0791ae5b,loyal,İstanbul,Bakırköy,40.997121161362415,28.889156213661785
synth_u_3db325b5,healthy,İstanbul,Beyoğlu,41.051945062042094,28.991254836795115
synth_u_dcccf2b6,explorer,Ankara,Çankaya,39.89732187289957,32.89498057792725
synth_u_48980d9a,explorer,İstanbul,Beyoğlu,41.00957379663106,28.959380764607776
synth_u_080f963f,explorer,İstanbul,Sarıyer,41.163722370481324,29.027093190608706
synth_u_132f12f2,healthy,İstanbul,Üsküdar,41.036489605686945,29.018639834932028
synth_u_3f434fcb,loyal,İstanbul,Bakırköy,40.96083230876334,28.8681352620898
synth_u_abb0de2d,explorer,İzmir,Konak,38.43190699924466,27.10243853652682
synth_u_6d842084,explorer,İstanbul,Beyoğlu,41.01590359622245,28.983218555950724
synth_u_8031c5e7,budget,İstanbul,Beyoğlu,41.0595483486741,28.94423151237023
synth_u_d37ec2fa,loyal,İstanbul,Maltepe,40.942676576354536,29.1548526203592
synth_u_395558c9,premium,İstanbul,Beyoğlu,41.02822895071155,28.997554082714775
synth_u_244eb080,healthy,İzmir,Konak,38.42031385336928,27.148449469504463
synth_u_1ff50e3d,explorer,İstanbul,Beyoğlu,41.01384300291562,28.957220672545738
synth_u_26cd7782,budget,İstanbul,Şişli,41.04814185714434,29.019381185746425
synth_u_2d3256cc,healthy,İzmir,Konak,38.43669667032028,27.161894242498956
synth_u_39ef9908,budget,İstanbul,Şişli,41.04526475007747,28.99729848476355
synth_u_6d541446,loyal,İstanbul,Kadıköy,41.01164649508102,29.019204816133765
synth_u_f0d062e2,explorer,İstanbul,Beyoğlu,41.024161026717806,29.006676896013783
synth_u_98be9f8f,budget,İstanbul,Beyoğlu,41.03518674103596,28.962612179383456
synth_u_eaccbe43,explorer,İstanbul,Beyoğlu,41.06012766592694,28.953365056374203
synth_u_96723716,budget,İstanbul,Üsküdar,41.00706656621273,29.024579324875535
synth_u_1c667c88,healthy,İstanbul,Şişli,41.037890638333714,28.98980648100336
synth_u_48abd476,healthy,İstanbul,Bakırköy,40.97389933852318,28.89447890803921
synth_u_2b9ec4c8,explorer,İstanbul,Kadıköy,40.98859595866271,29.01564874608166
synth_u_aff635a3,loyal,İstanbul,Kadıköy,40.97738962167521,28.99693835773163
synth_u_eb8bdfd1,healthy,İstanbul,Şişli,41.05665814398616,28.98025017876861
synth_u_eaa9f3c3,premium,İstanbul,Üsküdar,41.024582938922215,29.025432516223425
synth_u_117c8f3c,loyal,İstanbul,Bakırköy,40.9528333434479,28.896734015493895
synth_u_3fd5cdbd,healthy,İstanbul,Kadıköy,41.006307670143926,29.013474261653403
synth_u_5b5ce80e,premium,Ankara,Çankaya,39.89698992294488,32.88549769940941
synth_u_2928a6f1,explorer,İstanbul,Beyoğlu,41.016244943801595,28.969388377903396
synth_u_84a55400,explorer,İstanbul,Üsküdar,41.01178413530898,29.043025823222546
synth_u_2ea0d113,explorer,İzmir,Konak,38.39277568690645,27.154555842701683
synth_u_3689a461,loyal,İstanbul,Kadıköy,40.99602458851099,29.030360544728666
synth_u_7210d9f2,loyal,İstanbul,Bakırköy,40.999213317620246,28.860620124823875
synth_u_97360e7a,premium,İstanbul,Sarıyer,41.14747324957371,29.024109305558433
synth_u_f7b3c654,loyal,İstanbul,Beşiktaş,41.02557610728506,29.03087630123721
synth_u_359b5613,loyal,Ankara,Çankaya,39.93011962434732,32.86007063114895
synth_u_9e6babe9,explorer,İstanbul,Üsküdar,41.009223654854864,28.99362087673504
synth_u_4ea34f6e,explorer,İstanbul,Şişli,41.03920352143762,28.99824536958769
synth_u_352dc1b1,healthy,İstanbul,Kadıköy,40.97423235508727,29.02668748976898
synth_u_687d35d7,loyal,İstanbul,Beşiktaş,41.04734972609974,29.014098039166498
synth_u_14921060,loyal,İzmir,Konak,38.40128862221113,27.115813352613667
synth_u_10e18598,budget,İstanbul,Üsküdar,41.01062863973094,29.0052325927224
synth_u_960bdeae,explorer,İstanbul,Sarıyer,41.1647918041122,29.036657033762015
synth_u_d64cb685,loyal,İstanbul,Kadıköy,40.9986676542747,28.997764162527304
synth_u_7f77b974,explorer,İstanbul,Kadıköy,40.992887461463674,29.010744681873437
synth_u_73aeb0c7,loyal,İstanbul,Kadıköy,40.964780015938985,29.02821405559033
synth_u_ee7d35a2,loyal,İstanbul,Beyoğlu,41.05045136512987,28.956616037266553
synth_u_143a2270,explorer,İstanbul,Beyoğlu,41.06285827973037,28.975200930896783
synth_u_1f150ab8,explorer,İstanbul,Beşiktaş,41.05751053208435,29.02611510612628
synth_u_5fcc96c7,healthy,İstanbul,Beyoğlu,41.01376778509487,28.96744441939358
synth_u_dd08adca,explorer,İstanbul,Sarıyer,41.183369732806916,29.05498827820131
synth_u_e221da4b,explorer,İstanbul,Kadıköy,40.97237959015754,29.03245199755609
synth_u_6ef395f9,budget,İzmir,Konak,38.43195242209918,27.127561871054702
synth_u_62e4f8cb,loyal,İstanbul,Maltepe,40.921399995005636,29.11343909596561
synth_u_e9bbaf7b,budget,İstanbul,Beşiktaş,41.06483924824719,28.999456040319302
synth_u_7cb4a72a,loyal,Ankara,Çankaya,39.87852998370729,32.87326549514549
synth_u_3f2ca9f0,healthy,İstanbul,Beyoğlu,41.053718765170466,29.001197405356965
synth_u_6e985a96,loyal,İstanbul,Beyoğlu,41.02923294970509,28.968494470508166
synth_u_50f8d3c3,explorer,İstanbul,Sarıyer,41.16770069716508,29.037919869563474
synth_u_ddb4ad61,loyal,İstanbul,Şişli,41.07917672550656,28.986158146700834
synth_u_95ef3dbe,healthy,İstanbul,Kadıköy,41.01145049963181,29.023396005977823
synth_u_2f98aac3,explorer,İstanbul,Üsküdar,41.00710632995328,28.9928677293911
synth_u_df43b3e6,explorer,İstanbul,Maltepe,40.94460862934651,29.124190371601603
synth_u_04fde14b,loyal,İstanbul,Beyoğlu,41.034754845552435,28.956468648809892
synth_u_c1a5bc22,budget,İstanbul,Şişli,41.04544434094169,28.960424252842003
synth_u_54a9c077,loyal,İstanbul,Üsküdar,40.99779139812105,29.020477878842872
synth_u_e8c5a0d0,premium,Ankara,Çankaya,39.904299496899355,32.85613817111538
synth_u_4a0f8b17,loyal,İstanbul,Sarıyer,41.17912293597015,29.06987097259691
synth_u_12924b99,loyal,İstanbul,Üsküdar,41.02115478134675,29.01398659569555
synth_u_3ffb3bc5,loyal,İstanbul,Üsküdar,41.038625192987055,29.03825951059713
synth_u_85f37015,explorer,İstanbul,Beyoğlu,41.01793901089695,28.99049971704969
synth_u_0490f6d5,explorer,İstanbul,Kadıköy,40.98421682984437,29.001361930520915
synth_u_0106527e,loyal,İstanbul,Sarıyer,41.167035650057876,29.04104093370191
synth_u_3f83de46,budget,İstanbul,Kadıköy,41.012508552343924,29.0348478984725
synth_u_12a66091,explorer,İstanbul,Kadıköy,40.98984005054662,29.00122698727853
synth_u_1a474b28,explorer,İstanbul,Kadıköy,41.01446134273638,29.04048705167596
synth_u_c53598ba,explorer,İstanbul,Şişli,41.03462098828846,28.98923745257801
synth_u_27f08c85,explorer,İstanbul,Beyoğlu,41.05042279307602,28.966487901751638
synth_u_1e0bdd09,explorer,İstanbul,Sarıyer,41.17091463875131,29.041449815208257
synth_u_64031689,loyal,İstanbul,Beşiktaş,41.062208283637915,28.99386696424839
synth_u_2970a364,loyal,İstanbul,Beşiktaş,41.05410534255168,29.03014258594036
synth_u_1b77863d,premium,İstanbul,Beyoğlu,41.02914485847054,28.95608990020403
synth_u_40d948db,healthy,İstanbul,Kadıköy,40.98680386967996,29.033813557776952
synth_u_a720c517,explorer,İstanbul,Şişli,41.052037518618185,28.971010640366906
synth_u_4684794c,loyal,İstanbul,Beşiktaş,41.04561648369407,29.013525452617603
synth_u_90fc677c,budget,İstanbul,Beyoğlu,41.022590683537445,28.963344495314594
synth_u_8be91206,explorer,İstanbul,Şişli,41.03973613613256,29.01318186752597
synth_u_ec459e90,loyal,İstanbul,Şişli,41.070073591475406,28.962855154415863
synth_u_0904d39b,loyal,İstanbul,Maltepe,40.95216236396487,29.138458832259204
synth_u_a5a3933e,budget,İstanbul,Kadıköy,41.015911905479705,28.99227271002411
synth_u_4d975511,budget,İstanbul,Beyoğlu,41.04131867252757,28.947685597567652
synth_u_8ffc6129,loyal,İstanbul,Kadıköy,40.96581380206946,29.019416316187684
synth_u_ab689796,loyal,İstanbul,Beyoğlu,41.04733815306535,28.984185017455914
synth_u_844477a5,loyal,İstanbul,Şişli,41.043176067178706,28.998346537094143
synth_u_5aec2762,budget,İstanbul,Kadıköy,40.996179184480674,29.028832450987387
synth_u_003b92d1,loyal,İstanbul,Üsküdar,41.01511837828516,29.026406655620665
synth_u_75211c5b,loyal,İstanbul,Beşiktaş,41.0373639832411,29.02155948930492
synth_u_a7771667,budget,İstanbul,Beyoğlu,41.048706785953854,28.946286515566086
synth_u_acf80007,loyal,İstanbul,Bakırköy,40.98059534415933,28.87773777679554
synth_u_d966febc,budget,İstanbul,Beşiktaş,41.04854937340499,28.987506961889885
synth_u_cd133e1b,loyal,İstanbul,Beşiktaş,41.037780250059846,28.981195783114163
synth_u_ef54a23f,loyal,İstanbul,Şişli,41.038597783649834,28.988052480860574
synth_u_cfb629ae,loyal,İstanbul,Maltepe,40.93994831777156,29.14419496798057
synth_u_b1d1fe98,budget,İstanbul,Maltepe,40.94981747486739,29.163302914081505
synth_u_6d27f0b7,premium,Ankara,Çankaya,39.922968825906736,32.8615295640423
synth_u_c2a4abf6,premium,İstanbul,Üsküdar,41.049413407208945,29.027975284879627
synth_u_011cd1f5,explorer,İstanbul,Şişli,41.05135925759291,28.989655773245403
synth_u_79e47d0c,budget,İstanbul,Beşiktaş,41.02080050973849,29.021848735626246
synth_u_0baff2f0,loyal,Ankara,Çankaya,39.902132727248066,32.85247984705942
synth_u_7799539a,loyal,Ankara,Çankaya,39.913297692352636,32.89168470688694
synth_u_beec0d5c,premium,İstanbul,Beşiktaş,41.0288571090727,28.992586865214545
synth_u_17f3f6a3,loyal,İstanbul,Beşiktaş,41.04921064319902,28.984745586742545
synth_u_2cdc048d,loyal,İstanbul,Kadıköy,41.01543673967905,29.02717471377449
synth_u_b51f5c61,loyal,İstanbul,Beyoğlu,41.01115746630978,28.97593102627982
synth_u_c63aa558,loyal,Ankara,Çankaya,39.92399390532688,32.86805085695051
synth_u_555fa7ff,loyal,İzmir,Konak,38.44168685565797,27.113540200112308
synth_u_54a3b23b,explorer,İstanbul,Kadıköy,40.992191105071626,29.022198444937793
synth_u_5e8fc646,explorer,İstanbul,Şişli,41.078781088135024,29.00687868845176
synth_u_b34e5d0e,premium,İstanbul,Bakırköy,40.97524165351603,28.88534705521027
synth_u_04372844,premium,İstanbul,Şişli,41.037718801412964,28.977178705497533
synth_u_fa877289,loyal,İstanbul,Beşiktaş,41.03033557997432,29.042262104675178
synth_u_832b6e32,loyal,İstanbul,Beyoğlu,41.020253107141116,28.99158334180486
synth_u_beb0d133,explorer,İstanbul,Şişli,41.056636702242045,28.99221913837178
synth_u_950d7a1c,explorer,İstanbul,Maltepe,40.94783597077918,29.15205831247186
synth_u_1d8bb6a9,loyal,İstanbul,Şişli,41.04015641812635,29.020014872083884
synth_u_3e22442c,budget,İstanbul,Kadıköy,40.98655787400055,29.00152366597826
synth_u_a9f34e89,explorer,İstanbul,Bakırköy,40.99282340198346,28.857482891424407
synth_u_aa96a26b,explorer,İstanbul,Kadıköy,40.96912296212402,29.00359112792961
synth_u_9357fbd3,explorer,İstanbul,Beyoğlu,41.042919579046604,28.973606527637486
synth_u_bb47e0b7,loyal,İstanbul,Şişli,41.06240764801335,29.009324064668906
synth_u_02320f8d,healthy,İstanbul,Kadıköy,41.0106577612959,29.060864855582665
synth_u_b2104d13,budget,İstanbul,Üsküdar,41.02477774348136,29.049645649256572
synth_u_fd499e6d,loyal,İstanbul,Üsküdar,41.02202398617862,29.032246391307908
synth_u_0e679967,premium,İstanbul,Beşiktaş,41.049919577863974,28.983946677208845
synth_u_a5c1e603,explorer,Ankara,Çankaya,39.89917386420775,32.870713706069914
synth_u_03407b98,premium,İstanbul,Kadıköy,40.97252970210524,29.008237053625773
synth_u_062bc96f,budget,İstanbul,Bakırköy,40.983096485028334,28.864314833402492
synth_u_5ee33f02,explorer,Ankara,Çankaya,39.91679975667439,32.864275191044484
synth_u_1184278e,loyal,İstanbul,Beşiktaş,41.017021680665756,29.025724194599754
synth_u_4a529d7f,loyal,İstanbul,Bakırköy,40.99089944523866,28.851077561404768
synth_u_ff185499,explorer,İstanbul,Kadıköy,41.011269782510794,29.031168453202962
synth_u_f5b5d2ef,budget,İstanbul,Beyoğlu,41.06271155304782,28.948816966832055
synth_u_15dc33b7,loyal,İstanbul,Üsküdar,41.04353628741062,29.001641978262906
synth_u_b811cd90,loyal,İstanbul,Şişli,41.039106038226336,28.98901707419865
synth_u_0d6fef81,premium,İstanbul,Üsküdar,41.04217939553586,29.002776197861554
synth_u_b78bab1d,healthy,İstanbul,Sarıyer,41.19030581468457,29.050285761465208
synth_u_35e50489,explorer,İstanbul,Bakırköy,40.95994252107999,28.87878681197142
synth_u_ddb8000c,loyal,İstanbul,Sarıyer,41.16328526332003,29.056837278223902
synth_u_23661fdb,loyal,İstanbul,Şişli,41.06144422281817,29.00894354256175
synth_u_e41321ef,loyal,İstanbul,Şişli,41.04069013724697,28.952013284167275
synth_u_03762230,healthy,İstanbul,Sarıyer,41.15836134687838,29.04458827946023
synth_u_644e555c,loyal,İstanbul,Beyoğlu,41.04970933518227,28.962839815194446
synth_u_cb13a630,explorer,İstanbul,Üsküdar,41.03874148020906,29.0187542594287
synth_u_8bae955d,loyal,İstanbul,Beyoğlu,41.03021092322271,28.953069430729837
synth_u_e591f4d8,explorer,İstanbul,Maltepe,40.92079688790447,29.10019128566063
synth_u_b4ea8081,budget,İstanbul,Maltepe,40.9580596974832,29.152307842741127
synth_u_646c916f,premium,İstanbul,Üsküdar,41.024426717082555,28.99873679046057
synth_u_897d6b4d,loyal,İstanbul,Beşiktaş,41.031426772934665,29.01921094754561
synth_u_74f4b604,loyal,İstanbul,Bakırköy,40.97696735210958,28.858958488800987
synth_u_dd57e7aa,loyal,İstanbul,Beyoğlu,41.01892365395359,28.948698373329833
synth_u_03588b79,healthy,İstanbul,Şişli,41.03271643726214,28.957722509065682
synth_u_303569d6,premium,İstanbul,Şişli,41.049114955956924,29.008567515287634
synth_u_f766deb7,explorer,İstanbul,Maltepe,40.926724251191125,29.154881693547846
synth_u_3124379a,budget,İstanbul,Maltepe,40.912731605121564,29.128163918806198
synth_u_a31b047b,budget,İstanbul,Beşiktaş,41.03639877883915,28.974469696562746
synth_u_5ae52963,loyal,İstanbul,Maltepe,40.932816807683395,29.147302301466137
synth_u_aba74c6a,healthy,İstanbul,Bakırköy,40.95545190832274,28.883685795888148
synth_u_d2871470,explorer,İstanbul,Bakırköy,40.96724374949103,28.85913171714651
synth_u_a44c65c4,explorer,İstanbul,Bakırköy,40.98007999700636,28.844746171224543
synth_u_106228c8,explorer,İstanbul,Beşiktaş,41.06374700411046,29.035462938596215
